1510392097362243584 2022-04-02 18:01:52 -0500 <SportsnetSpec> One of my first memories of a great Eskimos lineman. RIP, John LaGrone.
1510235504574402568 2022-04-02 07:39:37 -0500 <amyl12> @WalmartInc Anderson lane in Austin tx removed all the Starbucks drinks so I couldn't get one. This morning. Helping @NBCUniversal retaliate against me for filing criminal complaints against Jim Cramer and mark Hoffman #trashy  https://t.co/Yc8xZH6giw
1509964945261305860 2022-04-01 13:44:31 -0500 <LagroneJoseph> @ISitWithChrist Being attentive to that still small voice protects me from the cares of this world, mark 4:19, and allows me to emulate Him to those I come in contact with, which in this life  is the sole purpose of a Christian.
1509104219139231749 2022-03-30 04:44:18 -0500 <amyl12> Meet Marco lancon. An @NBCUniversal operative who along with gins richards, summer Holloway, ophelia Santiago, "lori" Monica Beckford are here to harass and target me on behalf of Jim Cramer and mark Hoffman
1508969074902147073 2022-03-29 19:47:17 -0500 <amyl12> This @honestmarys acct is a manipulated fake Twitter account &amp; this is a fraudulent news article. Back dated &amp; manipulated by Twitter to help @NBCUniversal in their campaign to retaliate &amp; harass me for filing criminal complaints against Jim Cramer &amp; mark Hoffman of NBC #Shame
1508942280593494033 2022-03-29 18:00:49 -0500 <amyl12> @USAO_MD @USAttorneys Monty wilkenson is a politican and needs to be fired. He was unresponsive to my foia request regarding @NBCUniversal Donald trump friends Jim Cramer and mark Hoffman
1508890148414574595 2022-03-29 14:33:39 -0500 <amyl12> The crooks at @epochcoffee charged me $4 for this $1.58 oj to allegedly help @NBCUniversal retaliate against me for filing a criminal complaint against Jim Cramer and mark Hoffman of NBC Universal. 😆 🤣 😂 😹 😆  https://t.co/4pwfB4NHGI
1508792012077768704 2022-03-29 08:03:42 -0500 <amyl12> @CapMetroATX again canceled the 227 pm bus stop 1885 for the 19. Helpibg @NBCUniversal harass and target me in retaliation for filing criminal complaints against Jim Cramer and mark Hoffman. See you at your board meeting #CROOKS it wasn't canceled yesterday  https://t.co/xp6WqU32o9
1504998548542267402 2022-03-18 20:49:50 -0500 <joe_lagrone> @BeckySpooner1 evening. A question re AZ politics. Been trying to find a number or email address for Sen. Mark Kelly and have struck out. Have tried newspapers and worn out Google. Any ideas? I have some for him.
1504127116123725825 2022-03-16 11:07:04 -0500 <bhspantherbsb> GAMEDAY!  Varsity: ❔- @ArvadaWestBSB  ⏰- 3:00 (changed from 4:00) 📍- Mark Lagrone Field 📱-  https://t.co/pdHFT85rNw  JV: ❔- Arvada West ⏰- 4:00 📍- Scott Carpenter Park  #FAMILY #OnTheHunt #GoPanthers  https://t.co/NwCOpUzDA2
1503523105729392641 2022-03-14 19:06:57 -0500 <joe_lagrone> Ronna McDaniel, GOP Party Office Holders and all Members of GOP: read this and carry it like the Mark of Cain.
1502357518177214472 2022-03-11 12:55:19 -0500 <joe_lagrone> @Kindness1717 Perfect and the timing is on mark. Thank you for doing this. I have been blessed beyond my wildest dreams and it breaks my heart to see people and other animals suffer no matter where they maybe in this world full of problems. Hate and Ignorance are the rails for agony.
1491444806132072448 2022-02-09 10:12:06 -0500 <MarkSparrowNFT> @Braindompuzzle @bapesclan @SRosemaiden @marklagrone
1487275781109825547 2022-01-28 22:05:53 -0500 <TDouglasXIII> 2022 United States Senate election in North Carolina   Democrat: @CheriBeasleyNC; @johnson_lav; @tobias_lagrone; @RettNewton   Republican: Ted Budd; Kenneth Harper; Pat McCroy, Mark Walker  https://t.co/2Uk6io4i5o
1482731579462017027 2022-01-16 09:08:51 -0500 <joe_lagrone> Mark Elias, the plans to cheat at ballot box and to wail fraud were planned well in advance of the election. Too well coordinated to have been on the spot reactions.
1478178653720793091 2022-01-03 19:37:08 -0500 <joe_lagrone> Mark Elias
1478177051970519040 2022-01-03 19:30:47 -0500 <joe_lagrone> @StevenBeschloss I share your frustrations. Mark Meadows was referred to DOJ 20 days ago and no word. Have not heard of any Target Letters. Plenty of evidence on sound re GA election. I worry that he's showing defference to Trump  because he's a former President.
1477667780333817860 2022-01-02 09:47:07 -0500 <joe_lagrone> @hugolowell I saw Trump, while riot occuring, in a tent with Mark Meadows, Don Jr and others. He may have retreated to WH but footage will show him, et al in a tent.
1476700109937201154 2021-12-30 17:41:56 -0500 <EdwardMiessner> @joe_lagrone @ScottMStedman @joncoopertweets Not to mention a ligature mark around his neck that obviously couldn't be made by cloth sheets
1471160605084200960 2021-12-15 10:49:55 -0500 <joe_lagrone> @chipfranklin Know/knew people who died of Covid and who had Covid and were kept alive. It is a very big deal. We have crossed the 800,000 mark.
